task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,503,0,240,4.139999999999975,36,0.0,0,0,16,205,0,0.8458333333333333,0.3299958999946284
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,601,0,240,4.139999999999975,36,0.0,0,0,15,208,0,0.8541666666666666,0.2852011541979967
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,701,0,240,4.139999999999974,36,0.0,0,0,9,207,0,0.8541666666666666,0.2967953124993983
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,809,0,240,4.139999999999975,36,0.0,0,0,16,207,0,0.8541666666666666,0.2582495125163102
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,907,0,240,3.689999999999976,36,0.0,0,0,18,216,0,0.8958333333333334,0.1838332083290576
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_aisle_13_20x20.txt,aisle,20x20,1009,0,240,4.139999999999977,36,0.0,0,0,23,207,0,0.8541666666666666,0.2930671916601568
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,101,0,120,2.369999999999992,16,0.0,0,0,6,107,0,0.9083333333333333,0.40446488335419417
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,211,0,120,2.369999999999992,16,0.0,0,0,5,108,0,0.9083333333333333,0.20581598334956652
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,307,0,120,2.6399999999999886,16,0.0,0,0,13,106,0,0.8833333333333333,0.43005696666872
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_03_10x10.txt,blocks,10x10,401,0,120,2.369999999999992,16,0.0,0,0,7,108,0,0.9083333333333333,0.187685116695017
